time,CPI,CPICore,BPI,PPI,YWPI,HPI1,HPI2,GDPDeflator,RGDP,NGDP,FAI,RSCG,Import,Export,RailFreight,AirPassenger,PortContainer,Electricity,Steel,Cement,Vehicle,REInv,RESales,GovRev,GovExp,FDI,UnemRate,LoanRate1Y,DepositRate1Y,TBond1Y,Repo7D,USDCNY,CurrencyIndex,M0,M1,M2,Loan,TSF,SHSE,SZSE,ConsumerConfidence,BusinessConfidence,LeadingIndex,IPSalesRatio,IPDebtRatio,IPProfitMargin,IPInventoryTurnover,IPROA,INDVA
2018.166667,-0.249,-0.19,-0.321,-0.136,-0.078,-0.457,0.064,-0.163,1.117,0.953,0.173,0.289,-1.297,-32.662,0.263,3.611,1.176,-3.791,-5.146,-14.109,4.557,0.36,-4.35,-0.143,-10.633,0.432,0.057,0.015,0.014,-0.084,0.243,-0.049,-1.578,-1.187,-0.469,-0.262,-0.175,-0.395,-2.89,1.922,-1.668,1.487,-0.098,0.059,0.006,-0.707,-5.957,-0.077,-0.023
2018.25,-0.018,0.053,0.065,-0.135,0.018,-0.516,0.189,-0.125,-0.11,-0.235,0.195,0.199,0.597,13.766,-5.686,3.565,-0.766,2.424,2.736,8.273,0.203,0.458,-2.364,-0.707,-1.402,-1.544,-0.163,0.015,0.014,-0.156,0.272,0.044,0.176,-0.459,-0.605,-0.112,0.092,-0.085,-2.845,-4.632,0.637,-0.613,0.874,0.546,0.122,0.483,4.492,0.044,0.261
2018.333333,-0.002,0.071,0.409,0.496,0.09,-0.121,0.533,-0.034,-0.059,-0.093,0.167,-0.389,5.532,0.014,5.209,-0.507,1.455,1.881,2.788,0.824,-1.198,0.84,7.362,-0.254,-1.768,2.23,-0.103,0.015,0.014,-0.085,-0.359,0.068,0.559,-0.39,-0.634,0.286,0.028,-0.29,0.358,-0.83,0.041,-0.614,-1.453,-0.707,0.091,-0.001,-7.986,-0.018,0.136
2018.416667,0.11,0.081,0.424,0.338,-0.021,0.008,1.005,0.061,-0.192,-0.132,0.208,0.177,-3.635,3.011,0.253,2.149,-2.265,-1.649,-0.987,-3.091,-2.803,-0.039,0.597,-0.449,5.947,1.902,-0.003,0.015,0.014,0.194,0.256,0.195,-0.747,-0.45,-0.336,-0.008,0.233,-0.449,-8.421,-9.819,-4.654,-0.614,-1.737,0.149,0.019,0.165,-6.002,-0.005,0.02
2018.5,0.097,0.053,0.048,0.165,-0.068,-0.235,0.939,0.02,0.12,0.14,0.22,0.355,6.912,0.118,-1.205,-0.546,-0.118,1.113,0.924,1.062,-5.262,1.785,-1.921,0.236,-6.083,-0.66,0.296,0.014,0.014,-0.199,-0.711,0.192,-2.943,0.012,0.091,0.506,0.542,0.152,0.946,-2.286,1.55,-0.615,4.329,-0.303,0.13,-0.331,-0.462,-0.025,0.084
2018.583333,0.259,0.094,0.203,0.169,0.046,-0.155,1.104,0.179,0.016,0.195,0.241,0.105,-0.984,-0.191,0.567,1.695,1.022,-0.188,5.137,-0.646,0.356,-0.486,-1.234,-0.387,0.722,4.83,-0.104,0.014,0.014,-0.212,-0.162,0,-0.93,-0.31,-0.768,0.093,0.196,-0.029,-5.462,-8.578,-1.045,-0.615,0.345,0.145,0.083,0.038,-4.193,-0.008,0.128
2018.666667,0.138,0.032,0.273,0.283,0.098,-0.499,0.684,0.219,-0.008,0.211,0.251,0.144,0.138,3.534,0.967,0.007,-0.566,-0.834,-0.95,0.848,-2.037,0.596,-0.187,-0.291,4.755,-0.719,-0.104,0.014,0.013,0.118,0.135,0.047,0.494,-0.023,0.127,0.221,0.078,-0.148,3.403,-0.986,-0.041,-0.616,-2.235,0.087,0.023,0.084,-5.396,0,0.082
2018.75,-0.028,0.138,0.278,0.2,-0.005,-0.518,0.671,0.137,0.61,0.747,0.252,0.252,4.499,0.456,-0.849,3.314,0.957,0.686,2.068,7.368,-2.926,0.729,-0.429,-0.386,-6.347,-0.412,-0.004,0.014,0.013,-0.033,-0.025,0.077,-0.423,0.003,-0.913,0.198,0.156,-0.099,-8.125,-11.075,0.664,-0.649,0.522,-0.093,0.116,-0.206,5.298,0.003,0.105
2018.833333,-0.223,-0.11,-0.85,-0.288,0.096,-0.288,0.707,0.107,0.009,0.116,0.252,0.111,-10.367,-3.359,0.341,1.389,-0.231,1.658,-0.61,-0.717,-1.783,0.587,3.835,-0.16,-1.811,14.858,-0.104,0.014,0.013,-0.29,0.056,-0.037,-0.089,-0.525,-0.358,0.325,0.226,-0.208,-0.621,3.022,3.068,-0.65,1.398,-0.546,-0.009,0.319,-3.189,0.013,-0.031
2018.916667,-0.138,-0.2,-0.904,-1.169,0.001,0.735,0.434,-0.352,-0.156,-0.508,0.262,0.259,-14.377,-7.323,-1.636,0.774,2.29,1.948,-6.285,18.972,0.838,0.39,5.037,0.799,10.546,-16.024,0.096,0.013,0.013,-0.02,0.53,-0.081,0.824,-0.03,-0.03,0.035,0.233,-0.044,-3.769,-5.64,0.973,-0.65,-4.46,0.278,0.088,-0.109,6.556,0.016,0.132
2019,-0.11,-0.05,-0.401,-0.648,0.061,-0.127,0.262,-0.21,0.741,0.532,0.272,0.356,12.622,8.052,8.829,1.55,-0.087,-3.054,6.767,-19.383,2.21,0.713,-6.602,2.304,-2.955,0.757,0.196,0.013,0.013,-0.153,-0.629,-0.169,0.788,2.482,0.509,-0.02,0.29,0.175,3.515,0.274,0.777,2.316,4.723,0.722,0.16,-0.741,5.576,-0.061,0.095
2019.083333,0.14,0.078,0.105,0.071,0.034,-0.2,0.298,-0.173,0.651,0.478,0.291,0.027,-3.205,-7.363,-10.915,-0.549,-0.427,0.13,0.04,0.181,-1.741,0.247,1.535,-1.115,0.1,-1.462,0.196,0.013,0.012,-0.057,0.072,-0.021,1.911,-2.166,-0.201,-0.061,-0.023,-0.156,12.863,19.057,2.382,2.316,-2.797,0.905,-0.046,0.029,0.522,0.003,0.118
2019.166667,0.289,-0.03,0.472,0.102,0.08,-0.282,0.284,0.035,-0.215,-0.18,0.301,0.333,-1.511,5.579,3.863,-0.344,-1.148,-0.425,-2.177,-2.109,1.534,1.214,-1.85,-0.17,0.623,0.833,-0.104,0.013,0.012,0.125,0.22,0.035,-0.165,-0.032,-0.544,-0.024,0.033,0.01,4.916,8.94,-1.814,2.315,1.087,0.642,0.019,0.014,26.089,0.043,0.479
2019.25,0.346,-0.021,0.431,0.294,0.048,0.086,0.347,0.088,0.081,0.169,0.289,0.361,11.244,-3.998,1.546,1.002,1.082,1.108,4.123,7.436,-3.058,-0.236,2.86,0.289,-1.543,-4.788,-0.204,0.013,0.012,0.138,-0.091,-0.013,-0.332,-0.535,-0.259,-0.092,-0.053,-0.117,-0.454,-3.754,1.291,-1.152,-4.727,-2.986,-0.171,0.496,-25.743,-0.011,-0.095
2019.333333,0.247,-0.03,0.13,0.219,-0.051,-0.053,0.43,-0.054,-0.362,-0.416,0.298,0.041,-6.387,5.207,2.352,3.649,0.104,-1.629,2.725,-0.761,-4.827,0.185,-6.309,-1.625,-0.342,6.68,-0.004,0.012,0.012,0.104,-0.054,0.162,-1.478,0.146,-0.264,-0.144,0.075,-0.019,-6.063,-6.843,-1.804,-1.152,-1.883,0.989,-0.01,-0.173,4.165,-0.001,0.157
2019.416667,0.202,-0.07,-0.482,-0.225,0.046,-0.222,0.467,-0.037,-0.042,-0.079,0.336,0.138,-6.438,-2.977,0.549,2.328,-0.703,-0.032,-2.529,-2.324,8.4,0.91,4.446,-1.534,0.993,1.313,0.096,0.012,0.012,0,-0.121,-0.033,-1.455,0.402,0.523,-0.062,0.079,-0.193,2.68,1.755,2.6,-1.152,-0.255,-0.373,0.098,-0.005,-0.944,-0.005,0.329
2019.5,0.081,0.064,-0.241,-0.236,-0.008,-0.265,0.336,-0.02,-0.072,-0.092,0.324,0.166,5.886,1.173,0.501,2.207,0.243,0.708,6.143,7.106,-3.653,-0.333,3.059,-0.141,-3.239,0.25,0.195,0.012,0.012,-0.055,0.125,0.001,0.598,-0.07,-1.163,0.574,0.207,0.02,-1.616,0.355,-1.395,0.181,0.487,0.512,0.007,0.031,3.078,0.011,0.023
2019.583333,0.253,-0.006,-0.246,-0.298,-0.06,-0.159,0.33,0.075,-0.111,-0.036,0.302,0.144,2.321,-0.531,-1.457,-1.362,-0.451,-0.067,-3.93,-4.626,0.746,1.16,-0.573,-0.517,0.13,-0.139,-0.105,0.012,0.011,-0.014,0.14,0.195,-1.089,-0.151,0.03,0.406,0.192,-0.062,-1.636,0.302,-1.891,0.181,2.275,-0.179,0.037,-0.003,0.871,0.001,0.115
2019.666667,0.437,-0.044,0.067,-0.242,-0.002,-0.029,0.261,0.234,-0.272,-0.038,0.33,0.479,-4.287,-0.424,1.653,0.066,0.406,0.734,2.55,1.072,-0.618,0.468,2.98,-0.372,1.595,1.709,-0.005,0.011,0.011,-0.009,-0.068,-0.023,0.115,-0.103,-0.041,0.043,0.27,-0.029,0.61,0.811,1.814,0.18,-1.789,0.109,0.03,0.232,1.17,0.022,0.465
2019.75,0.711,0.034,0.13,-0.086,0.053,-0.321,0.226,0.39,-0.245,0.145,0.317,0.398,4.682,0.559,1.591,1.756,-1.597,0.069,-4.128,0.151,-0.042,0.24,0.93,-0.035,-2.879,0.415,-0.105,0.011,0.011,0.01,0.056,-0.028,0.688,-0.263,-0.398,0.454,0.211,-0.036,0.775,1.12,0.318,-0.12,-1.096,-0.416,-0.032,-1.025,-20.865,-0.127,0.05
2019.833333,0.387,0.044,-0.163,-0.026,0.283,-0.016,-0.039,-0.004,0.478,0.473,0.304,0.425,-2.295,-3.789,-0.132,3.873,-0.409,0.156,-4.333,6.233,-0.953,0.989,2.917,0.574,-0.196,12.387,-0.005,0.011,0.011,0.075,-0.041,-0.032,1.381,0.006,-0.554,0.395,0.285,0.111,-2.01,-1.617,0.423,-0.12,-0.473,0.216,0.026,1.077,19.693,0.129,0.509
2019.916667,-0.067,0.104,0.182,-0.178,-0.259,-0.234,0.008,-0.699,0.913,0.214,0.311,0.313,1.596,3.679,1.216,-1.574,-1.565,-0.21,1.531,-1.625,2.619,0.356,0.701,-2.933,1.062,-10.557,0.095,0.011,0.01,-0.088,0.001,-0.062,-0.326,0.72,1.284,0.322,0.261,0.203,5.977,7.666,2.127,-0.12,-0.237,-0.298,-0.183,-0.051,2.41,0.009,0.273
2020,0.521,0.208,-0.087,0.02,-0.044,-0.122,-0.111,-0.941,-3.221,-4.162,-6.09,-11.772,-0.409,-6.812,-2.525,-13.563,0.147,-11.431,-3.514,-25.798,-3.768,-22.16,-55.33,-1.746,-0.647,4.141,0.095,0.01,0.01,-0.261,0.018,-0.097,2.037,2.174,-2.721,0.541,0.294,0.258,-2.482,1.785,-0.068,-10.787,-19.176,-0.319,-0.183,-1.974,-46.544,-0.241,-2.671
2020.083333,0.573,-0.172,-0.357,-0.337,0.086,-0.387,-0.261,-0.264,-15.222,-15.487,-23.45,0.566,-11.624,-45.736,-10.529,-178.134,-25.568,0.191,0.042,0.154,-176.604,0.995,1.462,0.745,0.104,-49.251,0.895,0.01,0.01,-0.313,-0.272,0.111,1.34,1.707,-0.679,-3.494,0.004,-3.616,-3.325,2.371,-7.364,-10.787,-40.49,-0.193,-0.008,0.041,1.113,0.006,-25.296
2020.166667,-0.826,-0.462,-1.582,-1.311,-0.01,-0.4,-0.076,-0.522,16.14,15.618,1.853,0.503,6.811,47.684,3.708,60.672,20.303,1.752,3.094,-0.965,134.432,21.368,25.458,-16.718,0.436,22.386,-0.305,0.01,0.01,-0.104,-0.337,0.07,-0.167,1.785,3.573,4.445,0.634,4.34,-4.656,-7.984,3.44,-10.787,42.211,-0.543,0.178,-0.023,25.272,0.047,30.84
2020.25,-0.551,-0.29,-0.94,-1.357,0.062,-0.337,0.205,0.204,0.383,0.587,1.75,0.083,-4.758,5.641,-1.669,11.093,1.907,8.555,6.351,26.73,50.618,1.527,14.588,14.588,1.988,16.356,0.095,0.01,0.01,-0.603,-0.457,-0.036,-0.344,-1.458,0.638,0.724,0.341,0.466,3.877,5.545,-5.655,6.612,17.182,1.372,0.162,1.581,8.55,0.135,1.555
2020.333333,-0.637,-0.046,-0.42,-0.428,-0.054,0.147,0.265,0.046,-0.039,0.008,1.125,4.511,-9.751,-2.906,5.106,46.326,0.142,1.45,1.616,6.536,3.784,1.225,8.96,2.049,-1.23,7.461,-0.105,0.009,0.009,0.083,0.087,0.066,-1.742,-0.254,0.452,-0.095,0.247,0.64,-0.307,1.173,-0.451,6.612,7.042,0.284,0.159,0.548,0.524,0.038,0.926
2020.416667,0.256,-0.085,0.382,0.326,0.069,0.179,0.47,0.745,0.1,0.845,0.476,0.673,13.542,0.198,6.637,23.806,3.162,0.485,3.542,-3.04,3.221,0.722,0.34,2.84,-1.074,3.222,-0.205,0.009,0.009,0.717,0.526,-0.06,-1.719,-0.077,-0.52,0.022,0.182,0.127,4.5,9.933,-3.047,6.612,1.491,0.25,-0.123,0.357,4.328,0.038,0.967
2020.5,0.185,-0.114,0.602,0.438,0.246,0.136,0.193,0.497,0.156,0.653,0.252,-0.095,0.322,6.06,0.319,12.145,7.003,-2.356,2.561,-0.894,0.163,1.468,10.623,-0.495,4.136,7.598,-0.005,0.009,0.009,0.171,0.076,-0.103,0.794,0.271,1.398,-0.059,0.215,0.278,10.312,13.198,4.757,4.145,1.425,-0.175,-0.087,0.202,2.505,0.02,0.643
2020.583333,0.076,-0.007,0.391,0.275,0.711,0.267,0.262,0.321,0.773,1.095,0.177,0.299,-3.459,-2.935,-1.009,14.361,-1.442,4.356,2.845,1.3,1.219,0.259,7.414,1.763,-1.341,4.217,-0.105,0.009,0.009,0.134,0.134,-0.133,0.247,0.139,0.059,-0.128,0.265,0.41,2.522,1.587,-0.639,4.145,-0.234,-0.265,-0.015,0.159,3.555,0.023,0.694
2020.666667,-0.247,-0.034,-0.032,-0.184,-0.714,0.074,0.031,0.243,0.613,0.856,0.092,3.34,10.342,-0.938,-0.778,11.114,1.254,-0.589,1.798,1.97,-0.396,1.149,-4.238,1.082,0.431,3.707,-0.205,0.008,0.008,0.277,-0.033,-0.059,1.739,0.406,0.011,0.674,0.359,0.352,-5.405,-6.673,4.266,4.145,1.995,0.041,0.016,-0.248,4.557,-0.002,0.715
2020.75,-0.449,-0.023,-0.249,-0.222,-0.152,-0.068,-0.118,-0.156,0.207,0.051,0.176,-0.176,-4.188,0.915,0.906,6.803,1.238,0.927,-0.108,5.36,-1.73,0.827,7.678,-0.368,1.091,0.924,-0.105,0.008,0.008,0.105,0.304,-0.095,0.682,0.292,1.21,-0.134,0.293,0.272,0.17,2.136,1.37,-0.755,1.471,0.371,-0.051,0.045,-0.024,-0.004,0.31
2020.833333,-0.497,-0.063,0.552,0.567,0.165,-0.161,-0.184,0.151,0.679,0.83,0.14,0.913,-4.301,3.112,-0.029,1.45,-1.595,1.173,2.198,2.13,1.976,-0.251,-1.761,1.619,-0.503,2.336,-0.105,0.008,0.008,0.162,0.038,-0.153,0.404,-0.428,0.185,0.015,0.336,0.178,5.025,2.23,2.474,-0.755,3.212,-0.091,-0.001,0.347,4.382,0.044,0.252
2020.916667,0.584,0.166,1.439,1.017,0.183,-0.08,-0.159,0.7,0.386,1.086,0.234,0.544,4.009,1.196,1.063,-10.449,-1.391,-1.346,-0.878,-2.526,-4.266,2.872,0.312,0.925,2.123,-4.853,-0.005,0.008,0.008,-0.114,-0.172,-0.061,0.087,-0.618,0.153,0.346,0.303,0.089,2.339,3.398,-1.722,-0.755,-3.109,-0.461,0.03,-1.052,24.026,-0.028,0.313
2021,0.671,0.096,0.885,0.968,0.213,0.262,0.068,0.433,-0.021,0.412,0.197,-0.818,0.255,1.597,1.834,-32.951,-0.092,0.412,-1.472,-8.187,-0.47,-2.601,6.219,-0.33,-2.405,-1.922,0.195,0.007,0.007,-0.267,0.396,-0.062,1.079,-3.386,0.852,-0.43,0.317,0.179,0.258,0.166,0.881,2.745,2.668,0.217,-0.291,1.627,-29.046,0.063,0.324
2021.083333,-0.347,0.083,1.01,0.846,-0.256,0.187,0.145,0.379,-0.324,0.055,0.798,0.387,10.068,16.58,1.568,-32.804,-0.599,0.188,0.029,0.12,-9.729,0.424,0.556,0.267,-0.119,6.947,0.094,0.007,0.007,0.201,-0.475,-0.008,1.581,1.796,-1.465,0.664,0.275,0.187,0.715,-1.859,4.385,2.745,0.032,0.298,0.037,0.063,1.024,0.01,0.316
2021.166667,0.093,0.256,0.826,1.12,-0.408,0.071,0.24,0.301,1.36,1.661,1.049,0.641,8.206,-13.52,-3.806,68.658,2.678,0.841,-1.697,2.893,8.309,1.405,-6.888,1.207,-1.207,3.134,-0.206,0.007,0.007,-0.016,-0.092,0.092,-0.567,2.566,0.549,0.232,0.43,0.118,-1.961,-3.439,-4.611,2.745,3.179,0.073,0.002,-0.985,6.734,-0.06,0.297
2021.25,-0.022,0.101,0.618,0.644,0.203,0.298,0.332,0.036,-0.306,-0.27,3.118,-0.258,-3.195,4.655,-0.093,11.257,-1.339,2.033,2.569,3.751,5.853,0.679,5.044,1.654,0.622,4.538,-0.206,0.006,0.007,-0.117,-0.103,-0.112,-1.244,-0.011,-1.218,0.3,0.166,0.093,0.116,3.541,-0.507,-0.488,-3.286,-0.044,-0.009,0.894,3.56,0.083,0.219
2021.333333,0.039,0.157,1.174,1.59,0.175,0.377,0.368,0.294,0.153,0.447,0.25,0.614,-5.164,-8.704,-0.501,4.062,-1.325,-0.573,-3.844,-2.61,-5.3,-1.245,-6.297,-0.981,-0.152,-2.137,-0.106,0.006,0.006,-0.154,0.04,-0.107,-0.152,0.224,0.153,0.276,0.267,0.125,4.749,5.068,0.496,-0.488,-1.297,-0.508,-0.034,-0.08,-3.713,-0.018,0.15
2021.416667,-0.117,0.095,-0.468,0.343,-0.185,0.408,0.288,0.198,-0.083,0.115,0.253,0.013,4.891,5.66,-1.617,-14.44,-0.829,-0.445,-1.663,-2.743,-6.573,-0.3,-9.905,0.533,0.32,-7.561,-0.006,0.006,0.006,0.117,0.384,0.084,-0.05,0.249,-0.178,0.656,0.344,0.156,-0.7,1.853,1.2,-0.488,-3.682,-0.023,0.041,-0.489,-0.567,-0.041,0.181
2021.5,-0.107,0.311,0.306,0.53,1.352,0.167,0.195,0.191,-0.033,0.158,0.335,-0.381,-4.444,-3.213,-7.716,5.765,-2.546,0.186,-7.34,-5.225,-1.799,-0.467,-1.472,-0.442,-1.35,3.111,0.094,0.006,0.006,-0.173,-0.257,-0.007,0.762,0.22,-0.628,0.08,0.303,0.161,-5.574,-3.367,-4.797,-1.588,-1.673,-0.261,-0.004,0.457,-1.763,0.037,-0.086
2021.583333,-0.093,-0.102,0.245,0.731,0.066,0.074,0.008,0.171,-0.146,0.025,1.171,0.263,2.36,4.104,9.294,-81.16,3.75,-3.9,-0.636,5.737,-4.298,-0.093,-7.041,-2.157,1.316,6.89,-0.006,0.005,0.006,-0.034,-0.021,0,0.064,0.382,0.309,0.01,0.295,0.282,4.199,1.799,-0.093,-1.587,-1.576,0.014,0.059,-0.278,-0.492,-0.02,0.005
2021.666667,-0.327,0.024,0.381,1.043,-1.105,-0.219,-0.207,0.243,0.493,0.736,0.876,-0.04,-1.208,2.096,-2.83,54.698,-0.944,3.856,-4.135,-10.92,-0.838,-1.501,-2.617,-0.303,-0.853,1.706,-0.206,0.005,0.005,0.135,0.091,0.01,0.076,0.295,-0.044,0.866,0.275,0.169,0.657,-1.477,3.91,-1.587,0.618,0.193,-0.047,0.037,-1.103,-0.003,-0.244
2021.75,0.504,0.245,1.801,2.216,0.72,-0.237,-0.444,0.636,0.568,1.204,1.046,0.394,-2.019,0.034,2.431,9.446,-0.418,-1.542,0.274,-3.99,9.097,-0.276,0.378,0.483,0.585,3.589,-0.006,0.005,0.005,-0.003,-0.032,-0.102,1.587,0.104,-0.175,0.835,0.333,0.427,-0.61,0.179,-0.787,-0.126,0.785,-0.372,0.031,0.268,1.727,0.034,0.117
2021.833333,0.471,0.056,0.064,-0.062,-0.47,-0.305,-0.603,0.147,0.406,0.553,1.748,-0.249,6.48,1.037,3.249,-43.097,-1.018,0.239,1.432,5.335,2.249,0.521,4.705,-3.388,0.933,-3.076,0.094,0.005,0.005,-0.065,0.046,-0.019,1.099,0.498,0.745,0.095,0.307,0.451,0.442,4.824,-0.484,0.113,-2.778,-0.198,0.022,-0.448,1.91,-0.025,0.088
2021.916667,-0.313,-0.076,-0.454,-1.193,0.056,-0.349,-0.515,-0.221,0.102,-0.119,-1.153,-0.454,-3.667,1.101,0.165,14.337,-0.582,-0.34,7.215,5.492,2.537,-4.543,-3.739,-19.238,-1.632,8.112,0.094,0.004,0.005,0.036,0.353,-0.011,0.771,-0.199,0.517,0.547,0.245,0.425,2.084,0.41,0.52,0.113,2.833,0.196,-0.035,-1.011,34.911,0.002,0.109
2022,-0.153,-0.087,-0.311,-0.116,-0.043,0.211,-0.283,-0.068,-0.022,-0.09,0.862,-0.168,2.846,0.271,-0.394,6.388,0.985,0.926,0.274,-5.885,9.524,2.244,0.941,22.784,1.589,-1.818,0.194,0.004,0.005,-0.204,-0.374,-0.008,-0.618,-0.338,-2.143,0.806,0.417,0.373,-7.978,-11.202,1.923,-1.995,3.769,-0.196,0.123,0.925,-37.934,-0.023,-0.069
2022.083333,0.249,0.298,0.76,0.334,-0.254,0.244,-0.243,0.256,0.141,0.397,0.645,0.265,-1.157,0.07,-3.015,1.953,5.847,0.089,0.01,0.043,-7.899,-1.336,-0.781,0.596,0.332,39.607,0.194,0.004,0.004,-0.111,-0.024,-0.059,0.854,4.897,2.455,0.451,0.264,0.169,2.934,2.421,-0.775,-1.995,13.535,-0.178,0.05,-0.004,0.251,0.004,0.092
2022.166667,0.286,0.203,0.655,0.538,-0.015,0.08,-0.178,0.342,0.274,0.616,1.142,-1.608,-5.3,-3.088,3.206,-71.968,-4.809,-1.16,0.634,4.529,-12.394,-1.81,-9.781,-0.254,0.617,-38.942,0.294,0.004,0.004,0.158,0.166,0.019,0.565,0.319,-0.299,0.761,0.564,0.36,-6.282,-9.037,-7.072,-1.994,-13.845,-0.281,0.054,0.049,-2.198,0.002,0.222
2022.25,0.523,0.112,0.73,0.321,-0.058,-0.053,-0.285,-1.431,-1.449,-2.879,-0.785,-0.273,2.686,-3.224,3.506,-63.233,-2.111,-1.175,-0.408,-7.027,-47.469,-1.922,-18.538,-52.29,-0.625,2.142,0.294,0.003,0.004,-0.088,-0.447,0.263,-1.123,0.575,0.363,0.603,-0.275,0.098,-6.537,-11.982,-26.269,-3.421,-12.761,-0.125,0.026,-0.084,-7.115,-0.029,-0.585
2022.333333,0.122,0.029,-0.103,-0.033,0.63,0.144,-0.276,-0.239,0.281,0.042,0.905,-0.298,0.802,4.946,-3.139,47.796,3.538,0.4,1.786,-3.608,45.399,-0.478,5.139,19.154,1.061,-1.022,-0.206,0.003,0.004,-0.04,-0.178,0.036,-3.882,1.342,0.24,0.804,0.505,0.434,4.451,6.594,0.334,-3.421,13.435,0.33,0.071,-0.146,3.258,0.001,0.334
2022.416667,0.271,0.539,-0.261,0.114,-0.217,0.223,-0.108,-0.52,0.642,0.122,0.707,3.111,1.342,14.462,-0.885,65.059,0.976,1.525,-3.671,1.624,29.436,-1.286,8.281,33.975,0.508,7.046,-0.405,0.003,0.003,0.023,0.176,0.044,0.209,0.935,0.473,0.723,0.677,0.549,6.426,10.279,2.336,-3.421,5.21,-0.101,0.071,0.145,0.15,0.012,0.584
2022.5,0.067,-0.266,-1.639,-1.184,-0.256,0.077,-0.138,0.711,0.089,0.8,0.22,0.121,3.44,-4.24,-1.608,34.457,0.181,0.918,-5.313,1.053,1.385,-1.468,-8.481,1.815,0.801,-0.204,-0.105,0.003,0.003,-0.074,-0.256,0.026,2.041,0.439,0.308,0.711,0.145,0.195,-4.392,-1.941,-0.761,-0.275,-2.26,0.279,0.095,-0.366,0.5,-0.032,0.028
2022.583333,-0.203,-0.235,-0.461,-1.115,-0.258,-0.089,-0.401,0.351,-0.057,0.293,0.529,-0.344,-5.382,-4.695,-0.099,-9.68,-1.982,1.232,-0.504,0.39,-2.769,-1.427,2.016,1.998,0.181,-1.583,-0.105,0.002,0.003,-0.153,-0.087,0.141,-1.478,0.402,-0.189,0.712,0.362,0.236,-1.603,-3.973,-0.659,-0.275,1.838,0.061,-0.027,0.126,0.142,0.006,-0.12
2022.666667,-0.011,-0.17,-0.176,-0.232,0.325,-0.261,-0.402,-0.381,0.623,0.241,0.549,0.339,-0.204,-0.815,1.7,-41.6,-2.118,-2.809,14.146,6.332,-5.641,-0.789,1.894,0.657,0.523,2.657,0.195,0.002,0.003,0.055,0.106,0.203,-0.707,-0.045,0.425,0.669,0.701,0.398,-5.731,-9.178,0.443,-0.275,-0.294,-0.469,0.042,0.056,0.716,0.007,0.558
2022.75,0.004,-0.115,0.206,-0.051,-0.275,-0.231,-0.515,-1.704,-0.04,-1.745,0.539,-0.335,0.152,-2.886,-1.951,-19.435,1.688,0.832,-8.929,-5.019,-5.334,-1.778,-7.854,1.527,0.832,-3.75,-0.005,0.002,0.002,-0.013,0.234,0.071,-1.636,0.543,-0.458,0.78,0.263,0.306,-4.445,-1.331,-0.155,-0.437,0.676,0.141,0.035,-0.055,-2.128,-0.013,-0.067
2022.833333,-0.123,0.036,-0.246,-0.034,0.087,-0.397,-0.39,1.116,-0.577,0.539,-0.471,-0.041,-0.784,-5.728,-1.194,-6.247,2.5,-1.221,1.131,-0.304,-11.83,-2.116,-5.602,1.63,0.285,-52.17,0.195,0.002,0.002,0.213,0.066,-0.006,-2.485,0.478,-0.283,1.063,0.313,0.269,8.518,6.796,-1.053,-0.436,-11.351,-0.029,0.026,0.082,-2.68,0.001,-0.646
2022.916667,-0.023,-0.038,-0.063,-0.427,-0.026,-0.221,-0.445,0.497,-0.143,0.354,1.607,-0.246,-0.466,1.355,-0.221,28.053,1.229,2.229,0.717,-3.269,1.081,0.196,1.444,1.39,0.479,-25.129,-0.205,0.002,0.002,0.253,0.504,-0.218,0.616,0.568,-0.158,0.552,0.387,0.226,-2.009,-2.136,3.049,-0.436,-7.707,0.305,-0.019,-2.661,5.711,-0.198,-0.214
